country_fr,iso3c,year,week,deaths_total,deaths_covid,avg2016_19,diff2016_19p
Autriche,AUT,2016,1,1634,NA,1835,-11
Autriche,AUT,2016,2,1626,NA,1879,-13.5
Autriche,AUT,2016,3,1608,NA,1774,-9.4
Autriche,AUT,2016,4,1578,NA,1736,-9.1
Autriche,AUT,2016,5,1609,NA,1814,-11.3
Autriche,AUT,2016,6,1650,NA,1814,-9
Autriche,AUT,2016,7,1621,NA,1768,-8.3
Autriche,AUT,2016,8,1581,NA,1772,-10.8
Autriche,AUT,2016,9,1714,NA,1799,-4.7
Autriche,AUT,2016,10,1532,NA,1730,-11.4
Autriche,AUT,2016,11,1516,NA,1698,-10.7
Autriche,AUT,2016,12,1499,NA,1574,-4.8
Autriche,AUT,2016,13,1598,NA,1626,-1.7
Autriche,AUT,2016,14,1562,NA,1581,-1.2
Autriche,AUT,2016,15,1520,NA,1542,-1.4
Autriche,AUT,2016,16,1413,NA,1501,-5.9
Autriche,AUT,2016,17,1460,NA,1451,0.6
Autriche,AUT,2016,18,1447,NA,1468,-1.4
Autriche,AUT,2016,19,1486,NA,1436,3.5
Autriche,AUT,2016,20,1453,NA,1464,-0.8
Autriche,AUT,2016,21,1505,NA,1428,5.4
Autriche,AUT,2016,22,1402,NA,1442,-2.8
Autriche,AUT,2016,23,1360,NA,1406,-3.3
Autriche,AUT,2016,24,1348,NA,1429,-5.7
Autriche,AUT,2016,25,1452,NA,1438,1
Autriche,AUT,2016,26,1338,NA,1406,-4.8
Autriche,AUT,2016,27,1328,NA,1422,-6.6
Autriche,AUT,2016,28,1323,NA,1353,-2.2
Autriche,AUT,2016,29,1458,NA,1468,-0.7
Autriche,AUT,2016,30,1424,NA,1453,-2
Autriche,AUT,2016,31,1390,NA,1520,-8.6
Autriche,AUT,2016,32,1359,NA,1408,-3.5
Autriche,AUT,2016,33,1394,NA,1403,-0.6
Autriche,AUT,2016,34,1408,NA,1448,-2.8
Autriche,AUT,2016,35,1414,NA,1414,0
Autriche,AUT,2016,36,1380,NA,1374,0.4
Autriche,AUT,2016,37,1392,NA,1419,-1.9
Autriche,AUT,2016,38,1376,NA,1414,-2.7
Autriche,AUT,2016,39,1442,NA,1487,-3
Autriche,AUT,2016,40,1469,NA,1514,-3
Autriche,AUT,2016,41,1556,NA,1546,0.6
Autriche,AUT,2016,42,1607,NA,1511,6.4
Autriche,AUT,2016,43,1522,NA,1512,0.7
Autriche,AUT,2016,44,1484,NA,1533,-3.2
Autriche,AUT,2016,45,1541,NA,1522,1.2
Autriche,AUT,2016,46,1616,NA,1559,3.7
Autriche,AUT,2016,47,1550,NA,1551,-0.1
Autriche,AUT,2016,48,1601,NA,1561,2.6
Autriche,AUT,2016,49,1619,NA,1626,-0.4
Autriche,AUT,2016,50,1670,NA,1629,2.5
Autriche,AUT,2016,51,1847,NA,1682,9.8
Autriche,AUT,2016,52,2160,NA,1783,21.1
Autriche,AUT,2017,1,2293,NA,1835,25
Autriche,AUT,2017,2,2340,NA,1879,24.5
Autriche,AUT,2017,3,2060,NA,1774,16.1
Autriche,AUT,2017,4,1938,NA,1736,11.6
Autriche,AUT,2017,5,2045,NA,1814,12.7
Autriche,AUT,2017,6,1874,NA,1814,3.3
Autriche,AUT,2017,7,1750,NA,1768,-1
Autriche,AUT,2017,8,1807,NA,1772,2
Autriche,AUT,2017,9,1696,NA,1799,-5.7
Autriche,AUT,2017,10,1614,NA,1730,-6.7
Autriche,AUT,2017,11,1542,NA,1698,-9.2
Autriche,AUT,2017,12,1535,NA,1574,-2.5
Autriche,AUT,2017,13,1489,NA,1626,-8.4
Autriche,AUT,2017,14,1537,NA,1581,-2.8
Autriche,AUT,2017,15,1532,NA,1542,-0.6
Autriche,AUT,2017,16,1475,NA,1501,-1.7
Autriche,AUT,2017,17,1440,NA,1451,-0.8
Autriche,AUT,2017,18,1527,NA,1468,4
Autriche,AUT,2017,19,1434,NA,1436,-0.1
Autriche,AUT,2017,20,1501,NA,1464,2.5
Autriche,AUT,2017,21,1327,NA,1428,-7.1
Autriche,AUT,2017,22,1456,NA,1442,1
Autriche,AUT,2017,23,1312,NA,1406,-6.7
Autriche,AUT,2017,24,1421,NA,1429,-0.6
Autriche,AUT,2017,25,1476,NA,1438,2.6
Autriche,AUT,2017,26,1419,NA,1406,0.9
Autriche,AUT,2017,27,1413,NA,1422,-0.6
Autriche,AUT,2017,28,1346,NA,1353,-0.5
Autriche,AUT,2017,29,1475,NA,1468,0.5
Autriche,AUT,2017,30,1375,NA,1453,-5.4
Autriche,AUT,2017,31,1616,NA,1520,6.3
Autriche,AUT,2017,32,1334,NA,1408,-5.3
Autriche,AUT,2017,33,1380,NA,1403,-1.6
Autriche,AUT,2017,34,1472,NA,1448,1.7
Autriche,AUT,2017,35,1329,NA,1414,-6
Autriche,AUT,2017,36,1318,NA,1374,-4.1
Autriche,AUT,2017,37,1426,NA,1419,0.5
Autriche,AUT,2017,38,1407,NA,1414,-0.5
Autriche,AUT,2017,39,1496,NA,1487,0.6
Autriche,AUT,2017,40,1481,NA,1514,-2.2
Autriche,AUT,2017,41,1529,NA,1546,-1.1
Autriche,AUT,2017,42,1453,NA,1511,-3.8
Autriche,AUT,2017,43,1489,NA,1512,-1.5
Autriche,AUT,2017,44,1551,NA,1533,1.2
Autriche,AUT,2017,45,1490,NA,1522,-2.1
Autriche,AUT,2017,46,1505,NA,1559,-3.5
Autriche,AUT,2017,47,1570,NA,1551,1.2
Autriche,AUT,2017,48,1531,NA,1561,-1.9
Autriche,AUT,2017,49,1632,NA,1626,0.4
Autriche,AUT,2017,50,1554,NA,1629,-4.6
Autriche,AUT,2017,51,1653,NA,1682,-1.7
Autriche,AUT,2017,52,1646,NA,1783,-7.7
Autriche,AUT,2018,1,1767,NA,1835,-3.7
Autriche,AUT,2018,2,1842,NA,1879,-2
Autriche,AUT,2018,3,1786,NA,1774,0.7
Autriche,AUT,2018,4,1714,NA,1736,-1.3
Autriche,AUT,2018,5,1870,NA,1814,3.1
Autriche,AUT,2018,6,1938,NA,1814,6.8
Autriche,AUT,2018,7,1881,NA,1768,6.4
Autriche,AUT,2018,8,1951,NA,1772,10.1
Autriche,AUT,2018,9,2021,NA,1799,12.3
Autriche,AUT,2018,10,1965,NA,1730,13.6
Autriche,AUT,2018,11,1946,NA,1698,14.6
Autriche,AUT,2018,12,1641,NA,1574,4.3
Autriche,AUT,2018,13,1766,NA,1626,8.6
Autriche,AUT,2018,14,1617,NA,1581,2.3
Autriche,AUT,2018,15,1560,NA,1542,1.2
Autriche,AUT,2018,16,1557,NA,1501,3.7
Autriche,AUT,2018,17,1383,NA,1451,-4.7
Autriche,AUT,2018,18,1434,NA,1468,-2.3
Autriche,AUT,2018,19,1372,NA,1436,-4.5
Autriche,AUT,2018,20,1342,NA,1464,-8.3
Autriche,AUT,2018,21,1383,NA,1428,-3.2
Autriche,AUT,2018,22,1415,NA,1442,-1.9
Autriche,AUT,2018,23,1433,NA,1406,1.9
Autriche,AUT,2018,24,1392,NA,1429,-2.6
Autriche,AUT,2018,25,1401,NA,1438,-2.6
Autriche,AUT,2018,26,1414,NA,1406,0.6
Autriche,AUT,2018,27,1441,NA,1422,1.3
Autriche,AUT,2018,28,1404,NA,1353,3.8
Autriche,AUT,2018,29,1511,NA,1468,2.9
Autriche,AUT,2018,30,1455,NA,1453,0.1
Autriche,AUT,2018,31,1615,NA,1520,6.2
Autriche,AUT,2018,32,1532,NA,1408,8.8
Autriche,AUT,2018,33,1430,NA,1403,1.9
Autriche,AUT,2018,34,1460,NA,1448,0.8
Autriche,AUT,2018,35,1414,NA,1414,0
Autriche,AUT,2018,36,1376,NA,1374,0.1
Autriche,AUT,2018,37,1452,NA,1419,2.3
Autriche,AUT,2018,38,1421,NA,1414,0.5
Autriche,AUT,2018,39,1436,NA,1487,-3.4
Autriche,AUT,2018,40,1553,NA,1514,2.6
Autriche,AUT,2018,41,1509,NA,1546,-2.4
Autriche,AUT,2018,42,1488,NA,1511,-1.5
Autriche,AUT,2018,43,1491,NA,1512,-1.4
Autriche,AUT,2018,44,1561,NA,1533,1.8
Autriche,AUT,2018,45,1501,NA,1522,-1.4
Autriche,AUT,2018,46,1556,NA,1559,-0.2
Autriche,AUT,2018,47,1531,NA,1551,-1.3
Autriche,AUT,2018,48,1525,NA,1561,-2.3
Autriche,AUT,2018,49,1656,NA,1626,1.8
Autriche,AUT,2018,50,1626,NA,1629,-0.2
Autriche,AUT,2018,51,1639,NA,1682,-2.6
Autriche,AUT,2018,52,1689,NA,1783,-5.3
Autriche,AUT,2019,1,1647,NA,1835,-10.2
Autriche,AUT,2019,2,1709,NA,1879,-9
Autriche,AUT,2019,3,1641,NA,1774,-7.5
Autriche,AUT,2019,4,1713,NA,1736,-1.3
Autriche,AUT,2019,5,1732,NA,1814,-4.5
Autriche,AUT,2019,6,1796,NA,1814,-1
Autriche,AUT,2019,7,1820,NA,1768,2.9
Autriche,AUT,2019,8,1751,NA,1772,-1.2
Autriche,AUT,2019,9,1764,NA,1799,-1.9
Autriche,AUT,2019,10,1811,NA,1730,4.7
Autriche,AUT,2019,11,1790,NA,1698,5.4
Autriche,AUT,2019,12,1619,NA,1574,2.9
Autriche,AUT,2019,13,1651,NA,1626,1.5
Autriche,AUT,2019,14,1607,NA,1581,1.6
Autriche,AUT,2019,15,1556,NA,1542,0.9
Autriche,AUT,2019,16,1558,NA,1501,3.8
Autriche,AUT,2019,17,1521,NA,1451,4.8
Autriche,AUT,2019,18,1462,NA,1468,-0.4
Autriche,AUT,2019,19,1453,NA,1436,1.2
Autriche,AUT,2019,20,1558,NA,1464,6.4
Autriche,AUT,2019,21,1497,NA,1428,4.8
Autriche,AUT,2019,22,1495,NA,1442,3.7
Autriche,AUT,2019,23,1520,NA,1406,8.1
Autriche,AUT,2019,24,1554,NA,1429,8.7
Autriche,AUT,2019,25,1424,NA,1438,-1
Autriche,AUT,2019,26,1454,NA,1406,3.4
Autriche,AUT,2019,27,1507,NA,1422,6
Autriche,AUT,2019,28,1338,NA,1353,-1.1
Autriche,AUT,2019,29,1430,NA,1468,-2.6
Autriche,AUT,2019,30,1557,NA,1453,7.2
Autriche,AUT,2019,31,1457,NA,1520,-4.1
Autriche,AUT,2019,32,1406,NA,1408,-0.1
Autriche,AUT,2019,33,1407,NA,1403,0.3
Autriche,AUT,2019,34,1453,NA,1448,0.3
Autriche,AUT,2019,35,1501,NA,1414,6.2
Autriche,AUT,2019,36,1423,NA,1374,3.6
Autriche,AUT,2019,37,1407,NA,1419,-0.8
Autriche,AUT,2019,38,1452,NA,1414,2.7
Autriche,AUT,2019,39,1574,NA,1487,5.9
Autriche,AUT,2019,40,1555,NA,1514,2.7
Autriche,AUT,2019,41,1592,NA,1546,3
Autriche,AUT,2019,42,1497,NA,1511,-0.9
Autriche,AUT,2019,43,1545,NA,1512,2.2
Autriche,AUT,2019,44,1536,NA,1533,0.2
Autriche,AUT,2019,45,1555,NA,1522,2.2
Autriche,AUT,2019,46,1558,NA,1559,-0.1
Autriche,AUT,2019,47,1553,NA,1551,0.1
Autriche,AUT,2019,48,1586,NA,1561,1.6
Autriche,AUT,2019,49,1599,NA,1626,-1.7
Autriche,AUT,2019,50,1667,NA,1629,2.3
Autriche,AUT,2019,51,1591,NA,1682,-5.4
Autriche,AUT,2019,52,1636,NA,1783,-8.2
Autriche,AUT,2020,1,1609,0,1835,-12.3
Autriche,AUT,2020,2,1702,0,1879,-9.4
Autriche,AUT,2020,3,1797,0,1774,1.3
Autriche,AUT,2020,4,1778,0,1736,2.4
Autriche,AUT,2020,5,1947,0,1814,7.3
Autriche,AUT,2020,6,1678,0,1814,-7.5
Autriche,AUT,2020,7,1721,0,1768,-2.7
Autriche,AUT,2020,8,1715,0,1772,-3.2
Autriche,AUT,2020,9,1768,0,1799,-1.7
Autriche,AUT,2020,10,1743,0,1730,0.8
Autriche,AUT,2020,11,1718,3,1698,1.2
Autriche,AUT,2020,12,1836,22,1574,16.6
Autriche,AUT,2020,13,1764,83,1626,8.5
Autriche,AUT,2020,14,1828,112,1581,15.6
Autriche,AUT,2020,15,1792,148,1542,16.2
Autriche,AUT,2020,16,1699,94,1501,13.2
Autriche,AUT,2020,17,1579,87,1451,8.8
Autriche,AUT,2020,18,1475,51,1468,0.5
Autriche,AUT,2020,19,1508,20,1436,5
Autriche,AUT,2020,20,1475,9,1464,0.8
Autriche,AUT,2020,21,1468,12,1428,2.8
Autriche,AUT,2020,22,1407,27,1442,-2.4
Belgique,BEL,2016,1,2244,NA,2373,-5.4
Belgique,BEL,2016,2,2234,NA,2408,-7.2
Belgique,BEL,2016,3,2295,NA,2397,-4.3
Belgique,BEL,2016,4,2263,NA,2400,-5.7
Belgique,BEL,2016,5,2180,NA,2476,-12
Belgique,BEL,2016,6,2127,NA,2429,-12.4
Belgique,BEL,2016,7,2121,NA,2432,-12.8
Belgique,BEL,2016,8,2230,NA,2416,-7.7
Belgique,BEL,2016,9,2336,NA,2520,-7.3
Belgique,BEL,2016,10,2264,NA,2452,-7.7
Belgique,BEL,2016,11,2248,NA,2336,-3.8
Belgique,BEL,2016,12,2364,NA,2308,2.4
Belgique,BEL,2016,13,2273,NA,2216,2.6
Belgique,BEL,2016,14,2080,NA,2109,-1.4
Belgique,BEL,2016,15,2160,NA,2064,4.7
Belgique,BEL,2016,16,2049,NA,2026,1.1
Belgique,BEL,2016,17,1996,NA,2018,-1.1
Belgique,BEL,2016,18,2087,NA,2014,3.6
Belgique,BEL,2016,19,2065,NA,2022,2.1
Belgique,BEL,2016,20,1926,NA,1982,-2.8
Belgique,BEL,2016,21,1946,NA,1975,-1.5
Belgique,BEL,2016,22,1885,NA,1938,-2.7
Belgique,BEL,2016,23,1856,NA,1862,-0.3
Belgique,BEL,2016,24,1851,NA,1825,1.4
Belgique,BEL,2016,25,1920,NA,1928,-0.4
Belgique,BEL,2016,26,1846,NA,1899,-2.8
Belgique,BEL,2016,27,1899,NA,1954,-2.8
Belgique,BEL,2016,28,1933,NA,1850,4.5
Belgique,BEL,2016,29,2030,NA,1932,5.1
Belgique,BEL,2016,30,1917,NA,2060,-6.9
Belgique,BEL,2016,31,1801,NA,1912,-5.8
Belgique,BEL,2016,32,1788,NA,1845,-3.1
Belgique,BEL,2016,33,1976,NA,1856,6.5
Belgique,BEL,2016,34,2120,NA,1938,9.4
Belgique,BEL,2016,35,1866,NA,1905,-2
Belgique,BEL,2016,36,1835,NA,1866,-1.7
Belgique,BEL,2016,37,1938,NA,1851,4.7
Belgique,BEL,2016,38,1769,NA,1892,-6.5
Belgique,BEL,2016,39,1906,NA,1902,0.2
Belgique,BEL,2016,40,1904,NA,1968,-3.3
Belgique,BEL,2016,41,2065,NA,2020,2.2
Belgique,BEL,2016,42,2041,NA,1992,2.5
Belgique,BEL,2016,43,2025,NA,1980,2.3
Belgique,BEL,2016,44,2088,NA,1956,6.7
Belgique,BEL,2016,45,2093,NA,2020,3.6
Belgique,BEL,2016,46,2177,NA,2072,5.1
Belgique,BEL,2016,47,2143,NA,2126,0.8
Belgique,BEL,2016,48,2191,NA,2125,3.1
Belgique,BEL,2016,49,2221,NA,2208,0.6
Belgique,BEL,2016,50,2221,NA,2248,-1.2
Belgique,BEL,2016,51,2321,NA,2298,1
Belgique,BEL,2016,52,2418,NA,2293,5.5
Belgique,BEL,2017,1,2557,NA,2373,7.8
Belgique,BEL,2017,2,2735,NA,2408,13.6
Belgique,BEL,2017,3,2645,NA,2397,10.3
Belgique,BEL,2017,4,2691,NA,2400,12.1
Belgique,BEL,2017,5,2950,NA,2476,19.1
Belgique,BEL,2017,6,2691,NA,2429,10.8
Belgique,BEL,2017,7,2631,NA,2432,8.2
Belgique,BEL,2017,8,2389,NA,2416,-1.1
Belgique,BEL,2017,9,2315,NA,2520,-8.1
Belgique,BEL,2017,10,2138,NA,2452,-12.8
Belgique,BEL,2017,11,2036,NA,2336,-12.8
Belgique,BEL,2017,12,2106,NA,2308,-8.8
Belgique,BEL,2017,13,2068,NA,2216,-6.7
Belgique,BEL,2017,14,1969,NA,2109,-6.6
Belgique,BEL,2017,15,1954,NA,2064,-5.3
Belgique,BEL,2017,16,1917,NA,2026,-5.4
Belgique,BEL,2017,17,2079,NA,2018,3
Belgique,BEL,2017,18,2091,NA,2014,3.8
Belgique,BEL,2017,19,2009,NA,2022,-0.6
Belgique,BEL,2017,20,2110,NA,1982,6.5
Belgique,BEL,2017,21,2009,NA,1975,1.7
Belgique,BEL,2017,22,1981,NA,1938,2.2
Belgique,BEL,2017,23,1815,NA,1862,-2.5
Belgique,BEL,2017,24,1868,NA,1825,2.4
Belgique,BEL,2017,25,2101,NA,1928,9
Belgique,BEL,2017,26,1821,NA,1899,-4.1
Belgique,BEL,2017,27,1901,NA,1954,-2.7
Belgique,BEL,2017,28,1847,NA,1850,-0.2
Belgique,BEL,2017,29,1827,NA,1932,-5.4
Belgique,BEL,2017,30,1897,NA,2060,-7.9
Belgique,BEL,2017,31,1808,NA,1912,-5.4
Belgique,BEL,2017,32,1826,NA,1845,-1
Belgique,BEL,2017,33,1784,NA,1856,-3.9
Belgique,BEL,2017,34,1951,NA,1938,0.7
Belgique,BEL,2017,35,1924,NA,1905,1
Belgique,BEL,2017,36,1883,NA,1866,0.9
Belgique,BEL,2017,37,1823,NA,1851,-1.5
Belgique,BEL,2017,38,1908,NA,1892,0.8
Belgique,BEL,2017,39,1963,NA,1902,3.2
Belgique,BEL,2017,40,1955,NA,1968,-0.7
Belgique,BEL,2017,41,2059,NA,2020,1.9
Belgique,BEL,2017,42,2007,NA,1992,0.8
Belgique,BEL,2017,43,1913,NA,1980,-3.4
Belgique,BEL,2017,44,1892,NA,1956,-3.3
Belgique,BEL,2017,45,1939,NA,2020,-4
Belgique,BEL,2017,46,2078,NA,2072,0.3
Belgique,BEL,2017,47,2114,NA,2126,-0.6
Belgique,BEL,2017,48,2080,NA,2125,-2.1
Belgique,BEL,2017,49,2276,NA,2208,3.1
Belgique,BEL,2017,50,2325,NA,2248,3.4
Belgique,BEL,2017,51,2272,NA,2298,-1.1
Belgique,BEL,2017,52,2350,NA,2293,2.5
Belgique,BEL,2018,1,2382,NA,2373,0.4
Belgique,BEL,2018,2,2317,NA,2408,-3.8
Belgique,BEL,2018,3,2336,NA,2397,-2.5
Belgique,BEL,2018,4,2253,NA,2400,-6.1
Belgique,BEL,2018,5,2355,NA,2476,-4.9
Belgique,BEL,2018,6,2353,NA,2429,-3.1
Belgique,BEL,2018,7,2565,NA,2432,5.5
Belgique,BEL,2018,8,2628,NA,2416,8.8
Belgique,BEL,2018,9,3002,NA,2520,19.1
Belgique,BEL,2018,10,3016,NA,2452,23
Belgique,BEL,2018,11,2724,NA,2336,16.6
Belgique,BEL,2018,12,2594,NA,2308,12.4
Belgique,BEL,2018,13,2460,NA,2216,11
Belgique,BEL,2018,14,2203,NA,2109,4.5
Belgique,BEL,2018,15,2175,NA,2064,5.4
Belgique,BEL,2018,16,2044,NA,2026,0.9
Belgique,BEL,2018,17,1953,NA,2018,-3.2
Belgique,BEL,2018,18,1867,NA,2014,-7.3
Belgique,BEL,2018,19,1980,NA,2022,-2.1
Belgique,BEL,2018,20,1860,NA,1982,-6.2
Belgique,BEL,2018,21,1951,NA,1975,-1.2
Belgique,BEL,2018,22,1953,NA,1938,0.8
Belgique,BEL,2018,23,1811,NA,1862,-2.7
Belgique,BEL,2018,24,1734,NA,1825,-5
Belgique,BEL,2018,25,1779,NA,1928,-7.7
Belgique,BEL,2018,26,1950,NA,1899,2.7
Belgique,BEL,2018,27,2080,NA,1954,6.4
Belgique,BEL,2018,28,1833,NA,1850,-0.9
Belgique,BEL,2018,29,1988,NA,1932,2.9
Belgique,BEL,2018,30,2107,NA,2060,2.3
Belgique,BEL,2018,31,2125,NA,1912,11.1
Belgique,BEL,2018,32,2000,NA,1845,8.4
Belgique,BEL,2018,33,1887,NA,1856,1.7
Belgique,BEL,2018,34,1824,NA,1938,-5.9
Belgique,BEL,2018,35,1825,NA,1905,-4.2
Belgique,BEL,2018,36,1909,NA,1866,2.3
Belgique,BEL,2018,37,1811,NA,1851,-2.2
Belgique,BEL,2018,38,1970,NA,1892,4.1
Belgique,BEL,2018,39,1831,NA,1902,-3.7
Belgique,BEL,2018,40,1965,NA,1968,-0.2
Belgique,BEL,2018,41,2006,NA,2020,-0.7
Belgique,BEL,2018,42,1957,NA,1992,-1.8
Belgique,BEL,2018,43,1918,NA,1980,-3.1
Belgique,BEL,2018,44,1907,NA,1956,-2.5
Belgique,BEL,2018,45,2049,NA,2020,1.4
Belgique,BEL,2018,46,2017,NA,2072,-2.7
Belgique,BEL,2018,47,2060,NA,2126,-3.1
Belgique,BEL,2018,48,2107,NA,2125,-0.8
Belgique,BEL,2018,49,2173,NA,2208,-1.6
Belgique,BEL,2018,50,2233,NA,2248,-0.7
Belgique,BEL,2018,51,2263,NA,2298,-1.5
Belgique,BEL,2018,52,2251,NA,2293,-1.8
Belgique,BEL,2019,1,2308,NA,2373,-2.7
Belgique,BEL,2019,2,2347,NA,2408,-2.5
Belgique,BEL,2019,3,2312,NA,2397,-3.5
Belgique,BEL,2019,4,2395,NA,2400,-0.2
Belgique,BEL,2019,5,2421,NA,2476,-2.2
Belgique,BEL,2019,6,2544,NA,2429,4.7
Belgique,BEL,2019,7,2409,NA,2432,-0.9
Belgique,BEL,2019,8,2418,NA,2416,0.1
Belgique,BEL,2019,9,2428,NA,2520,-3.7
Belgique,BEL,2019,10,2389,NA,2452,-2.6
Belgique,BEL,2019,11,2335,NA,2336,-0
Belgique,BEL,2019,12,2167,NA,2308,-6.1
Belgique,BEL,2019,13,2063,NA,2216,-6.9
Belgique,BEL,2019,14,2183,NA,2109,3.5
Belgique,BEL,2019,15,1969,NA,2064,-4.6
Belgique,BEL,2019,16,2095,NA,2026,3.4
Belgique,BEL,2019,17,2046,NA,2018,1.4
Belgique,BEL,2019,18,2011,NA,2014,-0.1
Belgique,BEL,2019,19,2034,NA,2022,0.6
Belgique,BEL,2019,20,2034,NA,1982,2.6
Belgique,BEL,2019,21,1995,NA,1975,1
Belgique,BEL,2019,22,1933,NA,1938,-0.3
Belgique,BEL,2019,23,1966,NA,1862,5.6
Belgique,BEL,2019,24,1847,NA,1825,1.2
Belgique,BEL,2019,25,1913,NA,1928,-0.8
Belgique,BEL,2019,26,1980,NA,1899,4.3
Belgique,BEL,2019,27,1935,NA,1954,-1
Belgique,BEL,2019,28,1788,NA,1850,-3.4
Belgique,BEL,2019,29,1882,NA,1932,-2.6
Belgique,BEL,2019,30,2318,NA,2060,12.5
Belgique,BEL,2019,31,1916,NA,1912,0.2
Belgique,BEL,2019,32,1766,NA,1845,-4.3
Belgique,BEL,2019,33,1777,NA,1856,-4.3
Belgique,BEL,2019,34,1859,NA,1938,-4.1
Belgique,BEL,2019,35,2006,NA,1905,5.3
Belgique,BEL,2019,36,1838,NA,1866,-1.5
Belgique,BEL,2019,37,1833,NA,1851,-1
Belgique,BEL,2019,38,1923,NA,1892,1.6
Belgique,BEL,2019,39,1906,NA,1902,0.2
Belgique,BEL,2019,40,2048,NA,1968,4.1
Belgique,BEL,2019,41,1951,NA,2020,-3.4
Belgique,BEL,2019,42,1961,NA,1992,-1.6
Belgique,BEL,2019,43,2065,NA,1980,4.3
Belgique,BEL,2019,44,1935,NA,1956,-1.1
Belgique,BEL,2019,45,2001,NA,2020,-0.9
Belgique,BEL,2019,46,2014,NA,2072,-2.8
Belgique,BEL,2019,47,2187,NA,2126,2.9
Belgique,BEL,2019,48,2122,NA,2125,-0.1
Belgique,BEL,2019,49,2161,NA,2208,-2.1
Belgique,BEL,2019,50,2213,NA,2248,-1.6
Belgique,BEL,2019,51,2337,NA,2298,1.7
Belgique,BEL,2019,52,2152,NA,2293,-6.1
Belgique,BEL,2020,1,2224,0,2373,-6.3
Belgique,BEL,2020,2,2380,0,2408,-1.2
Belgique,BEL,2020,3,2303,0,2397,-3.9
Belgique,BEL,2020,4,2191,0,2400,-8.7
Belgique,BEL,2020,5,2354,0,2476,-4.9
Belgique,BEL,2020,6,2161,0,2429,-11
Belgique,BEL,2020,7,2298,0,2432,-5.5
Belgique,BEL,2020,8,2287,0,2416,-5.3
Belgique,BEL,2020,9,2231,0,2520,-11.5
Belgique,BEL,2020,10,2202,0,2452,-10.2
Belgique,BEL,2020,11,2216,5,2336,-5.1
Belgique,BEL,2020,12,2544,83,2308,10.2
Belgique,BEL,2020,13,3175,425,2216,43.3
Belgique,BEL,2020,14,4016,1119,2109,90.4
Belgique,BEL,2020,15,4273,2271,2064,107
Belgique,BEL,2020,16,3692,1925,2026,82.2
Belgique,BEL,2020,17,3017,1379,2018,49.5
Belgique,BEL,2020,18,2399,717,2014,19.1
Belgique,BEL,2020,19,2367,783,2022,17.1
Belgique,BEL,2020,20,1984,373,1982,0.1
Bulgarie,BGR,2016,1,2445,NA,2605,-6.1
Bulgarie,BGR,2016,1,2445,NA,2605,-6.1
Bulgarie,BGR,2016,2,2281,NA,2590,-11.9
Bulgarie,BGR,2016,2,2281,NA,2590,-11.9
Bulgarie,BGR,2016,3,2276,NA,2555,-10.9
Bulgarie,BGR,2016,3,2276,NA,2555,-10.9
Bulgarie,BGR,2016,4,2367,NA,2550,-7.2
Bulgarie,BGR,2016,4,2367,NA,2550,-7.2
Bulgarie,BGR,2016,5,2304,NA,2492,-7.5
Bulgarie,BGR,2016,5,2304,NA,2492,-7.5
Bulgarie,BGR,2016,6,2225,NA,2318,-4
Bulgarie,BGR,2016,6,2225,NA,2318,-4
Bulgarie,BGR,2016,7,2100,NA,2283,-8
Bulgarie,BGR,2016,7,2100,NA,2283,-8
Bulgarie,BGR,2016,8,2095,NA,2226,-5.9
Bulgarie,BGR,2016,8,2095,NA,2226,-5.9
Bulgarie,BGR,2016,9,1959,NA,2211,-11.4
Bulgarie,BGR,2016,9,1959,NA,2211,-11.4
Bulgarie,BGR,2016,10,2088,NA,2216,-5.8
Bulgarie,BGR,2016,10,2088,NA,2216,-5.8
Bulgarie,BGR,2016,11,2100,NA,2145,-2.1
Bulgarie,BGR,2016,11,2100,NA,2145,-2.1
Bulgarie,BGR,2016,12,2020,NA,2112,-4.4
Bulgarie,BGR,2016,12,2020,NA,2112,-4.4
Bulgarie,BGR,2016,13,2106,NA,2086,1
Bulgarie,BGR,2016,13,2106,NA,2086,1
Bulgarie,BGR,2016,14,2123,NA,2098,1.2
Bulgarie,BGR,2016,14,2123,NA,2098,1.2
Bulgarie,BGR,2016,15,1927,NA,2026,-4.9
Bulgarie,BGR,2016,15,1927,NA,2026,-4.9
Bulgarie,BGR,2016,16,1945,NA,2022,-3.8
Bulgarie,BGR,2016,16,1945,NA,2022,-3.8
Bulgarie,BGR,2016,17,1964,NA,2032,-3.3
Bulgarie,BGR,2016,17,1964,NA,2032,-3.3
Bulgarie,BGR,2016,18,2036,NA,1976,3
Bulgarie,BGR,2016,18,2036,NA,1976,3
Bulgarie,BGR,2016,19,2044,NA,2008,1.8
Bulgarie,BGR,2016,19,2044,NA,2008,1.8
Bulgarie,BGR,2016,20,1989,NA,1966,1.2
Bulgarie,BGR,2016,20,1989,NA,1966,1.2
Bulgarie,BGR,2016,21,2006,NA,1970,1.8
Bulgarie,BGR,2016,21,2006,NA,1970,1.8
Bulgarie,BGR,2016,22,1991,NA,1982,0.5
Bulgarie,BGR,2016,22,1991,NA,1982,0.5
Bulgarie,BGR,2016,23,1784,NA,1906,-6.4
Bulgarie,BGR,2016,23,1784,NA,1906,-6.4
Bulgarie,BGR,2016,24,2012,NA,1923,4.6
Bulgarie,BGR,2016,24,2012,NA,1923,4.6
Bulgarie,BGR,2016,25,2145,NA,1976,8.6
